[2025-01-31T11:28:56.593+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:55:00
[2025-01-31T11:28:56.594+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:50:00
[2025-01-31T11:28:56.594+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:45:00
[2025-01-31T11:28:56.595+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:40:00
[2025-01-31T11:28:56.598+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:35:00
[2025-01-31T11:28:56.599+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:30:00
[2025-01-31T11:28:56.600+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:25:00
[2025-01-31T11:28:56.602+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:20:00
[2025-01-31T11:28:56.603+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:15:00
[2025-01-31T11:28:56.605+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:10:00
[2025-01-31T11:28:56.607+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:05:00
[2025-01-31T11:28:56.607+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:00:00
